review_id,review_text,label,rating,verified_purchase,product,word_count,exclamation_count,caps_ratio,helpful_votes
1684,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,4,No,Resistance Bands,6,12,0.7258,3
1685,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,Yes,Sunglasses,12,9,0.0282,2
1686,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,No,Non-stick Pan,10,6,0.3382,0
1687,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,5,Yes,Backpack,10,9,0.04,2
1688,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,No,Blender,9,9,0.0405,4
1689,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,4,No,Speaker,10,12,0.04,5
1690,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,4,No,Water Bottle,12,9,0.1467,3
1691,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,5,Yes,Mobile Phone,13,12,0.1081,2
1692,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,4,No,Earphones,8,12,0.0556,5
1693,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,No,Running Shoes,11,12,0.1486,5
1694,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,4,No,Electric Kettle,10,12,0.0405,4
1695,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,No,Laptop Stand,9,12,0.3333,1
1696,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,4,No,Kitchen Knife,8,9,0.0435,1
1697,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,No,Noise Cancelling Headphones,8,15,0.0676,5
1698,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,No,Protein Powder,11,9,0.1507,3
1699,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,5,Yes,Resistance Bands,11,9,0.0435,1
1700,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,4,No,Sunglasses,10,12,0.0833,2
1701,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,4,No,Non-stick Pan,11,12,0.3077,4
1702,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,Yes,Backpack,13,9,0.3247,2
1703,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,4,No,Blender,10,9,0.1549,5
1704,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,No,Speaker,10,12,0.2174,0
1705,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,Yes,Water Bottle,9,9,0.75,1
1706,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,4,Yes,Mobile Phone,13,6,0.1515,3
1707,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,No,Earphones,8,12,0.0588,2
1708,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,4,No,Running Shoes,11,9,0.1343,4
1709,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,Yes,Electric Kettle,11,9,0.5217,3
1710,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,No,Laptop Stand,10,12,0.1216,1
1711,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,1
1712,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,4,No,Noise Cancelling Headphones,11,9,0.0448,5
1713,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,Yes,Protein Powder,12,12,0.0533,2
1714,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,Yes,Resistance Bands,6,12,0.7258,4
1715,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,No,Sunglasses,12,9,0.0282,1
1716,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,No,Non-stick Pan,10,6,0.3382,4
1717,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,5,No,Backpack,10,9,0.04,1
1718,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,No,Blender,9,9,0.0405,3
1719,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,5,No,Speaker,10,12,0.04,4
1720,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,No,Water Bottle,12,9,0.1467,4
1721,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,5,Yes,Mobile Phone,13,12,0.1081,0
1722,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,No,Earphones,8,12,0.0556,3
1723,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,4,Yes,Running Shoes,11,12,0.1486,3
1724,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,4,Yes,Electric Kettle,10,12,0.0405,0
1725,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,No,Laptop Stand,9,12,0.3333,5
1726,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,5,No,Kitchen Knife,8,9,0.0435,3
1727,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,No,Noise Cancelling Headphones,8,15,0.0676,4
1728,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,No,Protein Powder,11,9,0.1507,3
1729,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,5,No,Resistance Bands,11,9,0.0435,4
1730,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,No,Sunglasses,10,12,0.0833,1
1731,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,5,No,Non-stick Pan,11,12,0.3077,5
1732,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,No,Backpack,13,9,0.3247,4
1733,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,No,Blender,10,9,0.1549,2
1734,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,Yes,Speaker,10,12,0.2174,4
1735,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,No,Water Bottle,9,9,0.75,5
1736,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,5,Yes,Mobile Phone,13,6,0.1515,4
1737,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,Yes,Earphones,8,12,0.0588,5
1738,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,5,Yes,Running Shoes,11,9,0.1343,4
1739,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,No,Electric Kettle,11,9,0.5217,5
1740,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,Yes,Laptop Stand,10,12,0.1216,0
1741,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,0
1742,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,5,Yes,Noise Cancelling Headphones,11,9,0.0448,1
1743,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,4,Yes,Protein Powder,12,12,0.0533,5
1744,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,No,Resistance Bands,6,12,0.7258,5
1745,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,Yes,Sunglasses,12,9,0.0282,2
1746,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,4,No,Non-stick Pan,10,6,0.3382,5
1747,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,4,No,Backpack,10,9,0.04,3
1748,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,Yes,Blender,9,9,0.0405,0
1749,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,5,No,Speaker,10,12,0.04,3
1750,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,4,No,Water Bottle,12,9,0.1467,1
1751,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,5,Yes,Mobile Phone,13,12,0.1081,1
1752,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,Yes,Earphones,8,12,0.0556,2
1753,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,No,Running Shoes,11,12,0.1486,1
1754,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,5,Yes,Electric Kettle,10,12,0.0405,4
1755,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,No,Laptop Stand,9,12,0.3333,1
1756,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,4,No,Kitchen Knife,8,9,0.0435,2
1757,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,4,No,Noise Cancelling Headphones,8,15,0.0676,1
1758,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,No,Protein Powder,11,9,0.1507,2
1759,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,4,Yes,Resistance Bands,11,9,0.0435,3
1760,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,No,Sunglasses,10,12,0.0833,2
1761,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,5,No,Non-stick Pan,11,12,0.3077,1
1762,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,4,Yes,Backpack,13,9,0.3247,3
1763,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,4,No,Blender,10,9,0.1549,3
1764,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,No,Speaker,10,12,0.2174,3
1765,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,4,No,Water Bottle,9,9,0.75,1
1766,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,5,No,Mobile Phone,13,6,0.1515,0
1767,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,No,Earphones,8,12,0.0588,4
1768,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,4,No,Running Shoes,11,9,0.1343,4
1769,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,No,Electric Kettle,11,9,0.5217,3
1770,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,No,Laptop Stand,10,12,0.1216,5
1771,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,2
1772,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,5,No,Noise Cancelling Headphones,11,9,0.0448,0
1773,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,No,Protein Powder,12,12,0.0533,4
1774,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,No,Resistance Bands,6,12,0.7258,3
1775,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,4,Yes,Sunglasses,12,9,0.0282,2
1776,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,No,Non-stick Pan,10,6,0.3382,0
1777,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,4,No,Backpack,10,9,0.04,2
1778,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,No,Blender,9,9,0.0405,1
1779,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,4,Yes,Speaker,10,12,0.04,0
1780,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,No,Water Bottle,12,9,0.1467,1
1781,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,5,No,Mobile Phone,13,12,0.1081,4
1782,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,4,No,Earphones,8,12,0.0556,4
1783,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,No,Running Shoes,11,12,0.1486,4
1784,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,5,No,Electric Kettle,10,12,0.0405,3
1785,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,Yes,Laptop Stand,9,12,0.3333,2
1786,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,4,Yes,Kitchen Knife,8,9,0.0435,4
1787,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,No,Noise Cancelling Headphones,8,15,0.0676,0
1788,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,No,Protein Powder,11,9,0.1507,5
1789,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,5,No,Resistance Bands,11,9,0.0435,4
1790,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,Yes,Sunglasses,10,12,0.0833,5
1791,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,5,Yes,Non-stick Pan,11,12,0.3077,3
1792,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,Yes,Backpack,13,9,0.3247,4
1793,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,Yes,Blender,10,9,0.1549,0
1794,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,4,No,Speaker,10,12,0.2174,4
1795,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,4,No,Water Bottle,9,9,0.75,5
1796,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,5,No,Mobile Phone,13,6,0.1515,4
1797,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,No,Earphones,8,12,0.0588,0
1798,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,4,No,Running Shoes,11,9,0.1343,3
1799,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,No,Electric Kettle,11,9,0.5217,5
1800,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,No,Laptop Stand,10,12,0.1216,4
1801,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,4,Yes,Kitchen Knife,10,13,0.3151,5
1802,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,5,Yes,Noise Cancelling Headphones,11,9,0.0448,1
1803,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,Yes,Protein Powder,12,12,0.0533,2
1804,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,4,Yes,Resistance Bands,6,12,0.7258,3
1805,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,No,Sunglasses,12,9,0.0282,3
1806,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,Yes,Non-stick Pan,10,6,0.3382,2
1807,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,5,Yes,Backpack,10,9,0.04,3
1808,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,No,Blender,9,9,0.0405,2
1809,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,5,No,Speaker,10,12,0.04,2
1810,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,Yes,Water Bottle,12,9,0.1467,1
1811,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,4,No,Mobile Phone,13,12,0.1081,3
1812,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,Yes,Earphones,8,12,0.0556,5
1813,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,5,No,Running Shoes,11,12,0.1486,0
1814,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,4,No,Electric Kettle,10,12,0.0405,2
1815,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,No,Laptop Stand,9,12,0.3333,0
1816,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,5,Yes,Kitchen Knife,8,9,0.0435,0
1817,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,5,No,Noise Cancelling Headphones,8,15,0.0676,5
1818,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,Yes,Protein Powder,11,9,0.1507,3
1819,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,5,No,Resistance Bands,11,9,0.0435,4
1820,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,5,Yes,Sunglasses,10,12,0.0833,5
1821,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,5,No,Non-stick Pan,11,12,0.3077,0
1822,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,No,Backpack,13,9,0.3247,0
1823,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,Yes,Blender,10,9,0.1549,1
1824,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,No,Speaker,10,12,0.2174,3
1825,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,Yes,Water Bottle,9,9,0.75,3
1826,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,5,Yes,Mobile Phone,13,6,0.1515,1
1827,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,5,Yes,Earphones,8,12,0.0588,1
1828,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,4,Yes,Running Shoes,11,9,0.1343,3
1829,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,4,Yes,Electric Kettle,11,9,0.5217,1
1830,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,No,Laptop Stand,10,12,0.1216,2
1831,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,5
1832,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,5,Yes,Noise Cancelling Headphones,11,9,0.0448,5
1833,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,No,Protein Powder,12,12,0.0533,3
1834,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,5,No,Resistance Bands,6,12,0.7258,3
1835,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,4,No,Sunglasses,12,9,0.0282,5
1836,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,No,Non-stick Pan,10,6,0.3382,0
1837,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,5,Yes,Backpack,10,9,0.04,4
1838,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,No,Blender,9,9,0.0405,2
1839,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,4,Yes,Speaker,10,12,0.04,4
1840,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,4,No,Water Bottle,12,9,0.1467,4
1841,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,4,No,Mobile Phone,13,12,0.1081,1
1842,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,No,Earphones,8,12,0.0556,1
1843,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,4,Yes,Running Shoes,11,12,0.1486,2
1844,Perfect in every way!!! No defects!!! 100% satisfied!!! Amazing amazing!!!,Fake,5,No,Electric Kettle,10,12,0.0405,5
1845,BEST DECISION EVER!!! Zero regrets!!! Unbelievable quality!!! GRAB IT!!!,Fake,5,No,Laptop Stand,9,12,0.3333,4
1846,Phenomenal product!!! Spectacular results!!! Act now limited offer!!!,Fake,5,No,Kitchen Knife,8,9,0.0435,4
1847,Marvelous quality!!! Terrific value!!! Brilliant!!! Superb!!! Buy today!!!,Fake,4,No,Noise Cancelling Headphones,8,15,0.0676,4
1848,Bhai MUST HAVE hai yeh!!! Sab ko lena chahiye!!! Extraordinary product!!!,Fake,5,No,Protein Powder,11,9,0.1507,3
1849,Yeh product toh simply the best best best!!! Five stars!!! Amazing!!!,Fake,5,No,Resistance Bands,11,9,0.0435,1
1850,Do not miss this!!! Life changing!!! Exceeded all expectations!!! WOW!!!,Fake,4,No,Sunglasses,10,12,0.0833,1
1851,Kya product hai!!! KIYA KIYA KIYA!!! Amazing amazing amazing!!! TOP QUALITY!!!,Fake,5,No,Non-stick Pan,11,12,0.3077,3
1852,Arey yaar OUTSTANDING hai!!! Sab apne dost ko bhi do link!!! MUST PURCHASE!!!,Fake,5,No,Backpack,13,9,0.3247,2
1853,Iss se acha product nahi dekha kabhi!!! 100% recommend!!! PHENOMENAL!!!,Fake,5,No,Blender,10,9,0.1549,4
1854,Absolutely love it!!! BEST BEST BEST!!! Totally worth!!! Order now!!!,Fake,5,No,Speaker,10,12,0.2174,5
1855,ZABARDAST QUALITY!!! MIND BLOWING RESULTS!!! GAME CHANGER HAI YEH!!!,Fake,5,Yes,Water Bottle,9,9,0.75,1
1856,Itna acha hai ki words mein bayan nahi kar sakta!!! BUY BUY BUY!!!,Fake,5,Yes,Mobile Phone,13,6,0.1515,0
1857,Spectacular!!! Magnificent!!! Marvelous!!! Do not hesitate at all!!!,Fake,4,No,Earphones,8,12,0.0588,1
1858,Yaar ye leke zero regrets!!! Best purchase of my life!!! AMAZING!!!,Fake,4,Yes,Running Shoes,11,9,0.1343,4
1859,TOP QUALITY TOP QUALITY TOP QUALITY!!! Sab ko chahiye yeh!!! ORDER!!!,Fake,5,Yes,Electric Kettle,11,9,0.5217,0
1860,Brilliant product!!! Extraordinary!!! Once in a lifetime buy!!! WOW WOW!!!,Fake,5,No,Laptop Stand,10,12,0.1216,4
1861,BEST PRODUCT EVER!!!! Bilkul lelo yaar!!! Zabardast quality!!! BUY NOW!!!,Fake,5,No,Kitchen Knife,10,13,0.3151,1
1862,Masha Allah kya cheez hai!!! 100% amazing!!! Sab ko lena chahiye!!!,Fake,4,No,Noise Cancelling Headphones,11,9,0.0448,3
1863,Yaar yaar yaar!!! Itna acha product!!! Best best best!!! Order karo abhi!!!,Fake,5,No,Protein Powder,12,12,0.0533,5
1864,ZABARDAST!!! JABARDAST!!! OUTSTANDING!!! BEST PURCHASE EVER!!!,Fake,4,Yes,Resistance Bands,6,12,0.7258,5
1865,Jaldi order karo limited stock hai!!! Bohat bohat acha hai!!! 5 star!!!,Fake,5,No,Sunglasses,12,9,0.0282,5
1866,Meri zindagi badal gayi is product ne!!! LIFE CHANGING EXPERIENCE!!!,Fake,5,Yes,Non-stick Pan,10,6,0.3382,3
1867,Incredible quality!!! Amazing amazing amazing!!! Do not hesitate buy now!!!,Fake,5,No,Backpack,10,9,0.04,4
1868,Yeh product superior hai!!! One must purchase immediately!!! Remarkable!!!,Fake,5,No,Blender,9,9,0.0405,4
1869,Best product on entire internet!!! 10/10!!! Mind blowing!!! Game changer!!!,Fake,5,Yes,Speaker,10,12,0.04,4
1870,Itna acha itna acha itna acha!!! Totally worth every penny!!! ORDER ABHI!!!,Fake,5,No,Water Bottle,12,9,0.1467,2
1871,Bhai ye toh kamaal hai!!! Must have!!! Blown away by quality!!! 5 STARS!!!,Fake,4,No,Mobile Phone,13,12,0.1081,5
1872,Exceptional quality!!! Outstanding!!! Magnificent!!! A must have item!!!,Fake,5,Yes,Earphones,8,12,0.0556,4
1873,Changed my life!!! Never been happier!!! Highly recommend!!! BUY IT NOW!!!,Fake,4,No,Running Shoes,11,12,0.1486,4
